state,state_display,date,year,month_number,month,division,division_order,division_name,division_label,division_scope,inflation_yoy,inflation_mom,pressure_group
W.P. Putrajaya,Putrajaya,2024-09-01,2024,9,September,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,0.5,0.0,Moderate pressure
W.P. Putrajaya,Putrajaya,2024-09-01,2024,9,September,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,-0.1,0.0,Deflation or price easing
W.P. Putrajaya,Putrajaya,2024-09-01,2024,9,September,06,6,Health,Health,Other Consumer Price Index divisions,3.8,0.7,Moderate pressure
W.P. Putrajaya,Putrajaya,2024-09-01,2024,9,September,07,7,Transport,Transport,Other Consumer Price Index divisions,1.9,-0.3,Moderate pressure
W.P. Putrajaya,Putrajaya,2024-09-01,2024,9,September,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,0.8,0.0,Moderate pressure
W.P. Putrajaya,Putrajaya,2024-09-01,2024,9,September,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,4.8,0.0,Moderate pressure
W.P. Putrajaya,Putrajaya,2024-09-01,2024,9,September,10,10,Education,Education,Other Consumer Price Index divisions,0.0,0.0,Moderate pressure
W.P. Putrajaya,Putrajaya,2024-09-01,2024,9,September,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,-1.1,-0.9,Deflation or price easing
W.P. Putrajaya,Putrajaya,2024-09-01,2024,9,September,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,0.0,0.0,Moderate pressure
W.P. Putrajaya,Putrajaya,2024-09-01,2024,9,September,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,3.2,0.1,Moderate pressure
Sabah,Sabah,2024-09-01,2024,9,September,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,1.3,0.2,Moderate pressure
Sabah,Sabah,2024-09-01,2024,9,September,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,1.0,0.0,Moderate pressure
Sabah,Sabah,2024-09-01,2024,9,September,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,-0.1,-0.1,Deflation or price easing
Sabah,Sabah,2024-09-01,2024,9,September,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,0.9,0.0,Moderate pressure
Sabah,Sabah,2024-09-01,2024,9,September,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,-0.1,0.0,Deflation or price easing
Sabah,Sabah,2024-09-01,2024,9,September,06,6,Health,Health,Other Consumer Price Index divisions,1.1,0.1,Moderate pressure
Sabah,Sabah,2024-09-01,2024,9,September,07,7,Transport,Transport,Other Consumer Price Index divisions,0.4,0.2,Moderate pressure
Sabah,Sabah,2024-09-01,2024,9,September,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,0.5,-0.1,Moderate pressure
Sabah,Sabah,2024-09-01,2024,9,September,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,0.6,0.1,Moderate pressure
Sabah,Sabah,2024-09-01,2024,9,September,10,10,Education,Education,Other Consumer Price Index divisions,1.7,0.2,Moderate pressure
Sabah,Sabah,2024-09-01,2024,9,September,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,3.4,0.1,Moderate pressure
Sabah,Sabah,2024-09-01,2024,9,September,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,0.9,0.0,Moderate pressure
Sabah,Sabah,2024-09-01,2024,9,September,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,2.8,-0.2,Moderate pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,1.6,0.1,Moderate pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,1.1,0.3,Moderate pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,0.0,0.0,Moderate pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,5.7,0.0,High pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,0.5,0.0,Moderate pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,06,6,Health,Health,Other Consumer Price Index divisions,1.6,0.0,Moderate pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,07,7,Transport,Transport,Other Consumer Price Index divisions,1.1,0.0,Moderate pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,0.2,0.0,Moderate pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,1.9,0.0,Moderate pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,10,10,Education,Education,Other Consumer Price Index divisions,0.7,0.0,Moderate pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,3.9,0.5,Moderate pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,0.0,0.0,Moderate pressure
Sarawak,Sarawak,2024-09-01,2024,9,September,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,2.3,0.2,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,2.8,0.1,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,0.6,-0.1,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,0.4,0.1,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,2.7,-0.1,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,0.7,-0.1,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,06,6,Health,Health,Other Consumer Price Index divisions,2.8,0.0,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,07,7,Transport,Transport,Other Consumer Price Index divisions,1.3,-0.3,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,0.6,0.0,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,1.6,-0.4,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,10,10,Education,Education,Other Consumer Price Index divisions,1.9,0.0,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,3.2,0.0,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,0.0,0.0,Moderate pressure
Selangor,Selangor,2024-09-01,2024,9,September,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,4.5,0.3,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,1.5,-0.1,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,0.0,0.0,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,0.1,0.0,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,2.3,0.0,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,0.3,-0.1,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,06,6,Health,Health,Other Consumer Price Index divisions,0.4,0.2,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,07,7,Transport,Transport,Other Consumer Price Index divisions,1.0,-0.3,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,0.0,-0.3,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,0.6,0.4,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,10,10,Education,Education,Other Consumer Price Index divisions,2.9,0.0,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,3.3,0.1,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,0.0,0.0,Moderate pressure
Terengganu,Terengganu,2024-09-01,2024,9,September,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,2.9,-0.1,Moderate pressure
Johor,Johor,2024-10-01,2024,10,October,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,2.4,1.0,Moderate pressure
Johor,Johor,2024-10-01,2024,10,October,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,0.5,0.0,Moderate pressure
Johor,Johor,2024-10-01,2024,10,October,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,1.7,0.0,Moderate pressure
Johor,Johor,2024-10-01,2024,10,October,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,3.2,0.0,Moderate pressure
Johor,Johor,2024-10-01,2024,10,October,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,0.6,0.1,Moderate pressure
Johor,Johor,2024-10-01,2024,10,October,06,6,Health,Health,Other Consumer Price Index divisions,1.3,0.2,Moderate pressure
Johor,Johor,2024-10-01,2024,10,October,07,7,Transport,Transport,Other Consumer Price Index divisions,1.3,-0.1,Moderate pressure
Johor,Johor,2024-10-01,2024,10,October,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,-1.4,-2.0,Deflation or price easing
Johor,Johor,2024-10-01,2024,10,October,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,0.8,0.2,Moderate pressure
Johor,Johor,2024-10-01,2024,10,October,10,10,Education,Education,Other Consumer Price Index divisions,2.8,0.1,Moderate pressure
Johor,Johor,2024-10-01,2024,10,October,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,1.5,0.1,Moderate pressure
Johor,Johor,2024-10-01,2024,10,October,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,0.0,0.0,Moderate pressure
Johor,Johor,2024-10-01,2024,10,October,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,3.5,0.4,Moderate pressure
Kedah,Kedah,2024-10-01,2024,10,October,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,0.8,0.7,Moderate pressure
Kedah,Kedah,2024-10-01,2024,10,October,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,0.3,0.1,Moderate pressure
Kedah,Kedah,2024-10-01,2024,10,October,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,-2.2,0.0,Deflation or price easing
Kedah,Kedah,2024-10-01,2024,10,October,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,4.0,0.0,Moderate pressure
Kedah,Kedah,2024-10-01,2024,10,October,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,-0.6,-0.8,Deflation or price easing
Kedah,Kedah,2024-10-01,2024,10,October,06,6,Health,Health,Other Consumer Price Index divisions,1.3,0.3,Moderate pressure
Kedah,Kedah,2024-10-01,2024,10,October,07,7,Transport,Transport,Other Consumer Price Index divisions,1.2,-0.1,Moderate pressure
Kedah,Kedah,2024-10-01,2024,10,October,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,-2.3,-2.5,Deflation or price easing
Kedah,Kedah,2024-10-01,2024,10,October,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,1.5,-0.3,Moderate pressure
Kedah,Kedah,2024-10-01,2024,10,October,10,10,Education,Education,Other Consumer Price Index divisions,1.2,0.0,Moderate pressure
Kedah,Kedah,2024-10-01,2024,10,October,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,5.8,0.4,High pressure
Kedah,Kedah,2024-10-01,2024,10,October,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,0.3,0.0,Moderate pressure
